image_path,true_emotion,predicted_emotion,correct
./dataset_fer/test/images/joy_fer_test_7031.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_4021.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_5370.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1967.jpg,sadness,sadness,1
./dataset_fer/test/images/sadness_fer_test_1919.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_2544.jpg,neutral,neutral,1
./dataset_fer/test/images/sadness_fer_test_1797.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_3155.jpg,neutral,anger,0
./dataset_fer/test/images/joy_fer_test_7051.jpg,joy,joy,1
./dataset_fer/test/images/anger_fer_test_4893.jpg,anger,anger,1
./dataset_fer/test/images/neutral_fer_test_2337.jpg,neutral,neutral,1
./dataset_fer/test/images/fear_fer_test_699.jpg,fear,anger,0
./dataset_fer/test/images/joy_fer_test_5671.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_858.jpg,fear,sadness,0
./dataset_fer/test/images/joy_fer_test_6034.jpg,joy,neutral,0
./dataset_fer/test/images/joy_fer_test_6435.jpg,joy,surprise,0
./dataset_fer/test/images/sadness_fer_test_1642.jpg,sadness,anger,0
./dataset_fer/test/images/sadness_fer_test_1614.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_3362.jpg,neutral,neutral,1
./dataset_fer/test/images/joy_fer_test_6800.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_6165.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2373.jpg,neutral,anger,0
./dataset_fer/test/images/anger_fer_test_5034.jpg,anger,anger,1
./dataset_fer/test/images/neutral_fer_test_2386.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_5056.jpg,anger,anger,1
./dataset_fer/test/images/fear_fer_test_245.jpg,fear,sadness,0
./dataset_fer/test/images/sadness_fer_test_1100.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_3313.jpg,neutral,neutral,1
./dataset_fer/test/images/fear_fer_test_905.jpg,fear,anger,0
./dataset_fer/test/images/anger_fer_test_4844.jpg,anger,anger,1
./dataset_fer/test/images/sadness_fer_test_1986.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_2362.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_3315.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_3066.jpg,neutral,sadness,0
./dataset_fer/test/images/anger_fer_test_4431.jpg,anger,anger,1
./dataset_fer/test/images/neutral_fer_test_2954.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4869.jpg,anger,anger,1
./dataset_fer/test/images/joy_fer_test_6710.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3023.jpg,neutral,neutral,1
./dataset_fer/test/images/surprise_fer_test_4195.jpg,surprise,surprise,1
./dataset_fer/test/images/surprise_fer_test_4136.jpg,surprise,surprise,1
./dataset_fer/test/images/neutral_fer_test_2958.jpg,neutral,neutral,1
./dataset_fer/test/images/fear_fer_test_210.jpg,fear,anger,0
./dataset_fer/test/images/fear_fer_test_726.jpg,fear,sadness,0
./dataset_fer/test/images/neutral_fer_test_2960.jpg,neutral,joy,0
./dataset_fer/test/images/joy_fer_test_6125.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3057.jpg,neutral,neutral,1
./dataset_fer/test/images/fear_fer_test_307.jpg,fear,anger,0
./dataset_fer/test/images/neutral_fer_test_2892.jpg,neutral,neutral,1
./dataset_fer/test/images/joy_fer_test_5674.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_639.jpg,fear,anger,0
./dataset_fer/test/images/sadness_fer_test_2071.jpg,sadness,neutral,0
./dataset_fer/test/images/joy_fer_test_5413.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2648.jpg,neutral,anger,0
./dataset_fer/test/images/surprise_fer_test_4239.jpg,surprise,surprise,1
./dataset_fer/test/images/neutral_fer_test_3099.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4522.jpg,anger,anger,1
./dataset_fer/test/images/sadness_fer_test_2145.jpg,sadness,anger,0
./dataset_fer/test/images/surprise_fer_test_4080.jpg,surprise,surprise,1
./dataset_fer/test/images/anger_fer_test_4929.jpg,anger,anger,1
./dataset_fer/test/images/neutral_fer_test_3242.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2279.jpg,neutral,joy,0
./dataset_fer/test/images/joy_fer_test_5811.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2446.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2580.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4858.jpg,anger,anger,1
./dataset_fer/test/images/joy_fer_test_5299.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_6017.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_5667.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_476.jpg,fear,anger,0
./dataset_fer/test/images/surprise_fer_test_4270.jpg,surprise,surprise,1
./dataset_fer/test/images/sadness_fer_test_2107.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_2713.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4406.jpg,anger,anger,1
./dataset_fer/test/images/sadness_fer_test_2212.jpg,sadness,anger,0
./dataset_fer/test/images/joy_fer_test_6166.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2725.jpg,neutral,joy,0
./dataset_fer/test/images/anger_fer_test_5184.jpg,anger,surprise,0
./dataset_fer/test/images/joy_fer_test_6193.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_960.jpg,fear,fear,1
./dataset_fer/test/images/sadness_fer_test_1625.jpg,sadness,sadness,1
./dataset_fer/test/images/joy_fer_test_6174.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_999.jpg,fear,fear,1
./dataset_fer/test/images/joy_fer_test_6650.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_368.jpg,fear,sadness,0
./dataset_fer/test/images/joy_fer_test_6230.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_2060.jpg,sadness,sadness,1
./dataset_fer/test/images/neutral_fer_test_3350.jpg,neutral,sadness,0
./dataset_fer/test/images/surprise_fer_test_3846.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_5991.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_3749.jpg,surprise,neutral,0
./dataset_fer/test/images/neutral_fer_test_2479.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2612.jpg,neutral,anger,0
./dataset_fer/test/images/fear_fer_test_584.jpg,fear,anger,0
./dataset_fer/test/images/anger_fer_test_4646.jpg,anger,anger,1
./dataset_fer/test/images/anger_fer_test_4533.jpg,anger,neutral,0
./dataset_fer/test/images/sadness_fer_test_2142.jpg,sadness,anger,0
./dataset_fer/test/images/joy_fer_test_5538.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1647.jpg,sadness,sadness,1
./dataset_fer/test/images/joy_fer_test_5869.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_4099.jpg,surprise,surprise,1
./dataset_fer/test/images/fear_fer_test_589.jpg,fear,neutral,0
./dataset_fer/test/images/surprise_fer_test_4043.jpg,surprise,anger,0
./dataset_fer/test/images/sadness_fer_test_1543.jpg,sadness,anger,0
./dataset_fer/test/images/surprise_fer_test_3702.jpg,surprise,surprise,1
./dataset_fer/test/images/fear_fer_test_371.jpg,fear,joy,0
./dataset_fer/test/images/sadness_fer_test_1737.jpg,sadness,sadness,1
./dataset_fer/test/images/fear_fer_test_363.jpg,fear,sadness,0
./dataset_fer/test/images/surprise_fer_test_3792.jpg,surprise,fear,0
./dataset_fer/test/images/joy_fer_test_6431.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_888.jpg,fear,anger,0
./dataset_fer/test/images/joy_fer_test_6957.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_121.jpg,fear,sadness,0
./dataset_fer/test/images/sadness_fer_test_1454.jpg,sadness,sadness,1
./dataset_fer/test/images/surprise_fer_test_4215.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_5340.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1181.jpg,sadness,sadness,1
./dataset_fer/test/images/fear_fer_test_752.jpg,fear,anger,0
./dataset_fer/test/images/sadness_fer_test_1075.jpg,sadness,joy,0
./dataset_fer/test/images/joy_fer_test_6060.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_3697.jpg,surprise,fear,0
./dataset_fer/test/images/joy_fer_test_6135.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_5972.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_2162.jpg,sadness,anger,0
./dataset_fer/test/images/joy_fer_test_6266.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_800.jpg,fear,anger,0
./dataset_fer/test/images/joy_fer_test_5782.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3417.jpg,neutral,joy,0
./dataset_fer/test/images/sadness_fer_test_1600.jpg,sadness,joy,0
./dataset_fer/test/images/joy_fer_test_5499.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_6517.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3143.jpg,neutral,anger,0
./dataset_fer/test/images/sadness_fer_test_2035.jpg,sadness,neutral,0
./dataset_fer/test/images/anger_fer_test_4428.jpg,anger,anger,1
./dataset_fer/test/images/sadness_fer_test_1817.jpg,sadness,sadness,1
./dataset_fer/test/images/surprise_fer_test_3916.jpg,surprise,surprise,1
./dataset_fer/test/images/fear_fer_test_549.jpg,fear,sadness,0
./dataset_fer/test/images/fear_fer_test_328.jpg,fear,neutral,0
./dataset_fer/test/images/sadness_fer_test_1493.jpg,sadness,anger,0
./dataset_fer/test/images/neutral_fer_test_2664.jpg,neutral,neutral,1
./dataset_fer/test/images/fear_fer_test_674.jpg,fear,sadness,0
./dataset_fer/test/images/surprise_fer_test_4309.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_5327.jpg,joy,joy,1
./dataset_fer/test/images/anger_fer_test_4979.jpg,anger,sadness,0
./dataset_fer/test/images/joy_fer_test_5750.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2799.jpg,neutral,anger,0
./dataset_fer/test/images/joy_fer_test_6532.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_981.jpg,fear,anger,0
./dataset_fer/test/images/neutral_fer_test_2567.jpg,neutral,neutral,1
./dataset_fer/test/images/surprise_fer_test_4153.jpg,surprise,joy,0
./dataset_fer/test/images/sadness_fer_test_1963.jpg,sadness,neutral,0
./dataset_fer/test/images/joy_fer_test_6057.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_6173.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2357.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2353.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2389.jpg,neutral,neutral,1
./dataset_fer/test/images/joy_fer_test_5738.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_175.jpg,fear,anger,0
./dataset_fer/test/images/neutral_fer_test_3024.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2810.jpg,neutral,neutral,1
./dataset_fer/test/images/joy_fer_test_6864.jpg,joy,anger,0
./dataset_fer/test/images/fear_fer_test_23.jpg,fear,sadness,0
./dataset_fer/test/images/sadness_fer_test_1850.jpg,sadness,anger,0
./dataset_fer/test/images/neutral_fer_test_2553.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2488.jpg,neutral,neutral,1
./dataset_fer/test/images/neutral_fer_test_2438.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4990.jpg,anger,joy,0
./dataset_fer/test/images/anger_fer_test_5226.jpg,anger,fear,0
./dataset_fer/test/images/fear_fer_test_859.jpg,fear,fear,1
./dataset_fer/test/images/sadness_fer_test_1585.jpg,sadness,anger,0
./dataset_fer/test/images/joy_fer_test_5936.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2496.jpg,neutral,neutral,1
./dataset_fer/test/images/sadness_fer_test_1473.jpg,sadness,sadness,1
./dataset_fer/test/images/surprise_fer_test_3604.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_6188.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1587.jpg,sadness,sadness,1
./dataset_fer/test/images/sadness_fer_test_1468.jpg,sadness,anger,0
./dataset_fer/test/images/joy_fer_test_6644.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3101.jpg,neutral,neutral,1
./dataset_fer/test/images/surprise_fer_test_3610.jpg,surprise,surprise,1
./dataset_fer/test/images/neutral_fer_test_2433.jpg,neutral,anger,0
./dataset_fer/test/images/anger_fer_test_4887.jpg,anger,sadness,0
./dataset_fer/test/images/surprise_fer_test_4160.jpg,surprise,surprise,1
./dataset_fer/test/images/sadness_fer_test_2172.jpg,sadness,sadness,1
./dataset_fer/test/images/joy_fer_test_6063.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_4249.jpg,surprise,surprise,1
./dataset_fer/test/images/neutral_fer_test_3134.jpg,neutral,anger,0
./dataset_fer/test/images/joy_fer_test_5648.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1769.jpg,sadness,anger,0
./dataset_fer/test/images/surprise_fer_test_3595.jpg,surprise,anger,0
./dataset_fer/test/images/neutral_fer_test_2693.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4915.jpg,anger,anger,1
./dataset_fer/test/images/fear_fer_test_257.jpg,fear,sadness,0
./dataset_fer/test/images/joy_fer_test_6137.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_3810.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_6611.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_2148.jpg,sadness,sadness,1
./dataset_fer/test/images/fear_fer_test_694.jpg,fear,anger,0
./dataset_fer/test/images/surprise_fer_test_3587.jpg,surprise,surprise,1
./dataset_fer/test/images/surprise_fer_test_3958.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_6692.jpg,joy,joy,1
./dataset_fer/test/images/sadness_fer_test_1926.jpg,sadness,sadness,1
./dataset_fer/test/images/surprise_fer_test_4091.jpg,surprise,joy,0
./dataset_fer/test/images/neutral_fer_test_3345.jpg,neutral,neutral,1
./dataset_fer/test/images/surprise_fer_test_4024.jpg,surprise,surprise,1
./dataset_fer/test/images/anger_fer_test_4552.jpg,anger,anger,1
./dataset_fer/test/images/joy_fer_test_5421.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_3500.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_5086.jpg,anger,anger,1
./dataset_fer/test/images/surprise_fer_test_3917.jpg,surprise,surprise,1
./dataset_fer/test/images/sadness_fer_test_1982.jpg,sadness,sadness,1
./dataset_fer/test/images/sadness_fer_test_1063.jpg,sadness,sadness,1
./dataset_fer/test/images/joy_fer_test_6197.jpg,joy,joy,1
./dataset_fer/test/images/surprise_fer_test_3626.jpg,surprise,surprise,1
./dataset_fer/test/images/joy_fer_test_6662.jpg,joy,joy,1
./dataset_fer/test/images/fear_fer_test_16.jpg,fear,fear,1
./dataset_fer/test/images/joy_fer_test_5763.jpg,joy,joy,1
./dataset_fer/test/images/joy_fer_test_6944.jpg,joy,joy,1
./dataset_fer/test/images/neutral_fer_test_2512.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_4733.jpg,anger,anger,1
./dataset_fer/test/images/anger_fer_test_4398.jpg,anger,anger,1
./dataset_fer/test/images/joy_fer_test_5437.jpg,joy,joy,1
./dataset_fer/test/images/anger_fer_test_4497.jpg,anger,sadness,0
./dataset_fer/test/images/neutral_fer_test_2979.jpg,neutral,sadness,0
./dataset_fer/test/images/neutral_fer_test_2988.jpg,neutral,neutral,1
./dataset_fer/test/images/anger_fer_test_5048.jpg,anger,sadness,0
./dataset_fer/test/images/surprise_fer_test_3924.jpg,surprise,joy,0
./dataset_fer/test/images/neutral_fer_test_2501.jpg,neutral,sadness,0
./dataset_fer/test/images/sadness_fer_test_1607.jpg,sadness,neutral,0
./dataset_fer/test/images/sadness_fer_test_1136.jpg,sadness,anger,0
./dataset_fer/test/images/sadness_fer_test_2006.jpg,sadness,sadness,1
